search_id,user_id,metro_area,search_date,event_date,venue_type,capacity_needed,max_price,search_resulted_in_booking
5798,664,Miami,2024-04-04,2024-04-16,photo_studio,16,126.98709612051628,False
5799,1211,Austin,2024-04-04,2024-04-24,event_space,44,125.68720485379083,False
5800,1687,Austin,2024-04-04,2024-05-04,event_space,68,99.67120024480249,False
5801,1455,Los Angeles,2024-04-04,2024-04-09,meeting_room,5,216.69325619067885,True
5802,1841,Miami,2024-04-04,2024-04-10,meeting_room,9,199.16888246283355,True
5803,1088,Chicago,2024-04-04,2024-04-16,workshop_space,42,79.31480861892932,False
5804,1205,Los Angeles,2024-04-04,2024-04-28,meeting_room,12,217.4001921294351,True
5805,1822,Los Angeles,2024-04-04,2024-04-26,workshop_space,23,236.44117998039923,False
5806,873,Los Angeles,2024-04-04,2024-04-27,event_space,69,225.26441412067402,False
5807,1242,New York,2024-04-04,2024-04-20,photo_studio,7,235.45398443742837,False
5808,1651,Austin,2024-04-04,2024-05-01,photo_studio,16,144.15705905731107,False
5809,1374,San Francisco,2024-04-04,2024-04-25,event_space,25,176.1389347134556,True
5810,1837,Los Angeles,2024-04-04,2024-04-26,event_space,35,135.25357825373047,True
5811,500,New York,2024-04-04,2024-04-12,event_space,63,356.15390213783155,False
5812,1227,San Francisco,2024-04-04,2024-04-28,rooftop,63,265.5279123638356,True
5813,569,New York,2024-04-04,2024-04-18,meeting_room,8,292.3692798006654,False
5814,1538,Los Angeles,2024-04-04,2024-04-24,rooftop,69,98.17128237382794,False
5815,813,Chicago,2024-04-04,2024-04-17,event_space,58,169.97778674261954,True
5816,492,Austin,2024-04-04,2024-04-07,event_space,67,175.6638197643278,True
5817,630,Austin,2024-04-04,2024-04-09,event_space,31,99.8233509033492,False
5818,1001,New York,2024-04-04,2024-04-05,workshop_space,23,184.90794335555486,True
5819,1829,San Francisco,2024-04-04,2024-04-16,meeting_room,10,130.9593538217818,True
5820,1121,Chicago,2024-04-04,2024-04-10,meeting_room,9,97.96349412446872,False
5821,370,Chicago,2024-04-04,2024-04-23,event_space,47,150.82878099443818,False
5822,1234,Austin,2024-04-04,2024-04-26,workshop_space,36,130.0827582965625,False
5823,1051,Austin,2024-04-04,2024-05-02,event_space,69,138.30088485075544,False
5824,616,Miami,2024-04-04,2024-05-04,workshop_space,38,134.5458119513057,True
5825,393,Los Angeles,2024-04-04,2024-04-28,meeting_room,14,231.10243443964933,False
5826,1536,San Francisco,2024-04-04,2024-04-25,meeting_room,9,226.6637074368176,True
5827,588,San Francisco,2024-04-04,2024-05-02,photo_studio,19,259.1144900812323,False
5828,1754,Miami,2024-04-04,2024-04-24,event_space,62,207.82681154549547,True
5829,1529,Miami,2024-04-04,2024-05-03,photo_studio,20,144.50982447910084,False
5830,917,Chicago,2024-04-04,2024-05-02,workshop_space,26,99.51788789997626,False
5831,1435,New York,2024-04-04,2024-05-01,rooftop,83,194.13019429484703,False
5832,752,Los Angeles,2024-04-04,2024-04-06,event_space,38,159.02255737880384,True
5833,328,Miami,2024-04-04,2024-04-09,workshop_space,25,182.31382536026504,False
5834,1787,Austin,2024-04-04,2024-04-15,event_space,61,136.37426753843644,False
5835,1006,New York,2024-04-04,2024-04-11,photo_studio,12,329.7198188183138,False
5836,796,Austin,2024-04-04,2024-04-15,photo_studio,14,164.65194277255932,False
5837,1178,San Francisco,2024-04-04,2024-04-18,meeting_room,5,143.55137862371583,False
5838,1138,San Francisco,2024-04-04,2024-04-30,meeting_room,8,124.03596201253706,True
5839,599,Austin,2024-04-04,2024-04-24,meeting_room,9,88.27373909402793,True
5840,563,Austin,2024-04-04,2024-04-25,event_space,47,142.55353019794057,True
5841,1407,Austin,2024-04-04,2024-04-26,event_space,55,179.64430378847763,True
5842,936,Los Angeles,2024-04-04,2024-04-24,event_space,39,198.51336867690517,True
5843,1715,Miami,2024-04-04,2024-04-12,meeting_room,13,138.76613869049848,False
5844,1022,Miami,2024-04-04,2024-04-21,workshop_space,39,118.54574197584765,False
5845,626,Los Angeles,2024-04-04,2024-04-25,meeting_room,11,131.9713458748761,True
5846,818,New York,2024-04-04,2024-05-04,photo_studio,17,311.31068039815113,False
5847,1617,Miami,2024-04-04,2024-04-28,meeting_room,14,159.31792475560957,False
5848,1441,Chicago,2024-04-04,2024-04-18,rooftop,39,97.95190102173662,False
5849,592,New York,2024-04-04,2024-04-19,rooftop,107,279.6809743753837,False
5850,1149,New York,2024-04-04,2024-04-17,workshop_space,25,388.9918377211218,False
5851,1362,New York,2024-04-04,2024-04-11,event_space,41,372.55005489261015,True
5852,497,Miami,2024-04-04,2024-05-02,rooftop,45,131.6687199650838,False
5853,949,Miami,2024-04-04,2024-04-08,meeting_room,12,183.29301800323415,True
5854,977,San Francisco,2024-04-04,2024-04-12,photo_studio,16,186.86348659527476,False
5855,398,Chicago,2024-04-04,2024-04-11,photo_studio,9,146.6439284603656,False
5856,956,Chicago,2024-04-04,2024-04-07,workshop_space,21,145.30121797682614,False
5857,902,Miami,2024-04-04,2024-04-05,photo_studio,12,186.56597482920807,False
5858,634,Los Angeles,2024-04-04,2024-04-30,meeting_room,7,158.23171034425866,True
5859,1580,San Francisco,2024-04-04,2024-04-08,event_space,60,177.5687169567016,False
5860,1263,Los Angeles,2024-04-04,2024-05-04,workshop_space,29,118.63486480310699,False
5861,1286,Miami,2024-04-04,2024-04-13,rooftop,79,120.29821342966254,False
5862,1306,Chicago,2024-04-04,2024-04-19,event_space,68,168.27958687038034,True
5863,1641,Miami,2024-04-04,2024-04-15,meeting_room,7,145.6552593023754,False
5864,733,Miami,2024-04-04,2024-04-28,event_space,58,108.81417195657978,False
5865,1615,Miami,2024-04-04,2024-04-08,event_space,35,148.9968023406727,True
5866,472,Chicago,2024-04-04,2024-04-29,event_space,51,129.3179502079435,True
5867,1220,Los Angeles,2024-04-04,2024-04-27,workshop_space,32,224.2087410027078,True
5868,1122,Austin,2024-04-04,2024-04-07,rooftop,99,122.98837985250223,False
5869,1025,Austin,2024-04-04,2024-04-27,photo_studio,16,88.06635804397472,False
5870,1832,Los Angeles,2024-04-04,2024-04-14,workshop_space,26,239.96732027993832,False
5871,934,Chicago,2024-04-04,2024-04-05,workshop_space,19,161.06397282400212,True
5872,937,Los Angeles,2024-04-04,2024-04-09,meeting_room,8,139.65489779200573,False
5873,464,Miami,2024-04-04,2024-04-15,photo_studio,13,159.0615327078337,True
5874,1521,New York,2024-04-04,2024-04-20,workshop_space,38,280.5055509589716,False
5875,612,Chicago,2024-04-04,2024-04-14,event_space,27,168.47535173568437,False
5876,399,Chicago,2024-04-04,2024-04-29,rooftop,93,138.53507719441924,True
5877,744,Austin,2024-04-04,2024-05-03,event_space,62,194.36663270924578,False
5878,1860,Los Angeles,2024-04-04,2024-04-30,meeting_room,10,100.01167708822032,True
5879,1065,New York,2024-04-04,2024-04-06,photo_studio,14,376.074160416875,False
5880,1712,New York,2024-04-04,2024-04-12,meeting_room,13,170.29429794476178,False
5881,766,Austin,2024-04-04,2024-04-20,meeting_room,11,81.50922245966838,False
5882,520,Chicago,2024-04-04,2024-05-03,meeting_room,11,81.48270486009753,False
5883,570,New York,2024-04-04,2024-04-14,event_space,67,277.0709747290211,False
5884,1080,New York,2024-04-04,2024-04-11,photo_studio,18,319.99354757185034,True
5885,690,Austin,2024-04-04,2024-04-15,workshop_space,29,187.89356574605992,False
5886,1391,Miami,2024-04-04,2024-04-21,photo_studio,13,204.75558337305873,False
5887,1644,San Francisco,2024-04-04,2024-04-16,event_space,48,244.66235919682845,False
5888,1186,Austin,2024-04-04,2024-04-23,meeting_room,9,147.16135321774811,False
5889,559,Miami,2024-04-04,2024-04-17,photo_studio,13,186.5074957873359,True
5890,1258,Los Angeles,2024-04-04,2024-04-15,photo_studio,12,223.0955894392088,True
5891,1557,Chicago,2024-04-04,2024-04-11,event_space,68,79.74914100513624,False
5892,1015,Austin,2024-04-04,2024-05-04,event_space,34,95.80386274528423,False
5893,1871,Los Angeles,2024-04-04,2024-04-17,meeting_room,6,152.86941819941086,True
5894,1022,Miami,2024-04-04,2024-04-18,meeting_room,14,172.64355982535332,False
5895,1073,New York,2024-04-04,2024-04-27,photo_studio,12,361.4815826889477,False
5896,572,Chicago,2024-04-04,2024-05-01,photo_studio,15,133.6753876611273,True
5897,1062,Chicago,2024-04-04,2024-04-23,photo_studio,13,93.40526799268767,False
5898,1844,Los Angeles,2024-04-04,2024-04-06,meeting_room,8,167.2311293652976,False
5899,784,Chicago,2024-04-04,2024-04-10,meeting_room,10,161.7240387710682,True
5900,1615,San Francisco,2024-04-04,2024-04-13,event_space,53,134.14460566604234,False
5901,1395,San Francisco,2024-04-04,2024-04-17,meeting_room,6,206.8818331560652,False
5902,1142,Los Angeles,2024-04-04,2024-04-11,photo_studio,7,166.25148230958914,False
5903,955,Austin,2024-04-04,2024-04-12,meeting_room,13,183.47103752963,True
5904,956,Chicago,2024-04-04,2024-04-26,photo_studio,7,128.60986261952402,False
5905,1044,New York,2024-04-04,2024-04-10,workshop_space,15,349.1480353174912,False
5906,1056,New York,2024-04-04,2024-04-25,event_space,42,272.9079804529281,True
5907,485,Chicago,2024-04-05,2024-04-11,event_space,44,150.99234344994858,True
5908,1619,New York,2024-04-05,2024-04-06,workshop_space,15,231.5124682424173,True
5909,520,Austin,2024-04-05,2024-04-06,meeting_room,12,136.25284332326598,False
5910,359,Miami,2024-04-05,2024-04-20,meeting_room,12,110.98314262663706,False
5911,1539,New York,2024-04-05,2024-04-16,photo_studio,13,339.5559134372528,True
5912,669,New York,2024-04-05,2024-04-08,photo_studio,19,361.3726647135457,False
5913,1214,San Francisco,2024-04-05,2024-04-13,event_space,62,122.31600428939996,False
5914,1825,Chicago,2024-04-05,2024-04-28,photo_studio,13,161.02202260971592,False
5915,1482,Los Angeles,2024-04-05,2024-04-08,photo_studio,13,115.97861587427224,False
5916,1033,Austin,2024-04-05,2024-04-08,meeting_room,11,159.75509960170498,False
5917,1610,San Francisco,2024-04-05,2024-04-21,rooftop,75,134.14837288851953,False
5918,1762,San Francisco,2024-04-05,2024-04-18,rooftop,85,196.30177534586787,False
5919,1091,Miami,2024-04-05,2024-04-11,photo_studio,21,128.09084441796915,False
5920,350,Chicago,2024-04-05,2024-04-16,photo_studio,9,174.77895799053758,False
5921,1326,Austin,2024-04-05,2024-04-27,meeting_room,5,104.1261848603288,False
5922,1140,New York,2024-04-05,2024-04-14,meeting_room,6,319.36504650333666,False
5923,652,San Francisco,2024-04-05,2024-04-28,meeting_room,8,182.10650767333453,True
5924,455,San Francisco,2024-04-05,2024-04-14,photo_studio,17,147.9540731600589,False
5925,1326,San Francisco,2024-04-05,2024-04-20,photo_studio,21,179.4040222065088,False
5926,535,Chicago,2024-04-05,2024-04-29,event_space,65,161.45998049256698,True
5927,365,San Francisco,2024-04-05,2024-04-20,event_space,50,219.98080425773392,True
5928,828,San Francisco,2024-04-05,2024-05-03,workshop_space,26,147.31729202812147,False
5929,1808,Los Angeles,2024-04-05,2024-05-01,event_space,28,147.1977612304404,True
5930,615,Miami,2024-04-05,2024-04-06,meeting_room,10,110.34077620529105,False
5931,809,San Francisco,2024-04-05,2024-04-19,meeting_room,10,199.5091060504117,True
5932,499,New York,2024-04-05,2024-05-03,meeting_room,8,180.37557853736212,True
5933,847,Austin,2024-04-05,2024-04-11,event_space,42,140.97727170785612,True
5934,1028,Austin,2024-04-05,2024-04-26,workshop_space,26,180.7617365427287,False
5935,1289,Miami,2024-04-05,2024-04-06,meeting_room,14,175.9661049509633,False
5936,1185,Miami,2024-04-05,2024-04-30,photo_studio,15,122.78733069161294,False
5937,443,Austin,2024-04-05,2024-05-03,photo_studio,18,110.72302407653967,False
5938,683,Austin,2024-04-05,2024-04-18,event_space,65,129.11350714871992,True
5939,456,New York,2024-04-05,2024-04-19,workshop_space,42,288.65337820811436,True
5940,392,San Francisco,2024-04-05,2024-05-05,event_space,63,292.1908435127618,False
5941,1706,Chicago,2024-04-05,2024-04-25,workshop_space,40,147.3234726465526,True
5942,1153,Austin,2024-04-05,2024-04-12,event_space,47,102.50097108630574,False
5943,495,San Francisco,2024-04-05,2024-05-05,photo_studio,18,257.5203931750867,True
5944,651,Austin,2024-04-05,2024-04-30,event_space,25,94.04267809913168,False
5945,453,Austin,2024-04-05,2024-04-09,meeting_room,9,129.80820511239315,False
5946,1515,Los Angeles,2024-04-05,2024-04-22,event_space,36,100.94462410798778,False
5947,1078,New York,2024-04-05,2024-04-27,meeting_room,14,192.59491562971544,True
5948,1811,Miami,2024-04-05,2024-04-28,rooftop,105,210.28695225472032,True
5949,1575,Austin,2024-04-05,2024-04-06,rooftop,45,88.00297423417268,False
5950,1698,Chicago,2024-04-05,2024-04-13,event_space,67,118.28991989551614,False
5951,1446,New York,2024-04-05,2024-04-15,rooftop,52,266.5115843240235,False
5952,1283,New York,2024-04-05,2024-04-06,rooftop,65,260.92658725323633,False
5953,1635,Miami,2024-04-05,2024-04-18,meeting_room,11,88.33136804305691,False
5954,1836,Austin,2024-04-05,2024-05-03,event_space,65,180.67921238719006,False
5955,569,New York,2024-04-05,2024-04-18,event_space,48,236.2352220904347,False
5956,1559,Los Angeles,2024-04-05,2024-04-06,meeting_room,8,200.51565448915136,False
5957,1613,Miami,2024-04-05,2024-05-04,photo_studio,12,218.3808093979458,False
5958,1053,Austin,2024-04-05,2024-04-27,event_space,62,108.93041794182218,False
5959,1177,Miami,2024-04-05,2024-04-09,event_space,73,144.5956635062514,True
5960,1131,Miami,2024-04-05,2024-04-24,meeting_room,7,100.4765863867923,False
5961,815,New York,2024-04-05,2024-04-21,workshop_space,18,225.30927893717063,False
5962,954,Miami,2024-04-05,2024-04-15,photo_studio,15,156.06983875357247,False
5963,778,Chicago,2024-04-05,2024-04-16,meeting_room,7,85.19222040365743,True
5964,948,Austin,2024-04-05,2024-04-08,event_space,61,84.90623685023968,False
5965,336,Austin,2024-04-05,2024-04-22,rooftop,106,134.0893628087356,False
5966,1158,New York,2024-04-05,2024-04-28,event_space,44,380.241953894394,False
5967,468,New York,2024-04-05,2024-04-18,event_space,49,218.56278451302532,True
5968,832,Los Angeles,2024-04-05,2024-04-14,photo_studio,22,175.8440018224052,True
5969,621,Chicago,2024-04-05,2024-04-18,meeting_room,10,174.20206610952286,False
5970,941,Los Angeles,2024-04-05,2024-04-06,event_space,32,124.96240921396146,False
5971,772,Los Angeles,2024-04-05,2024-04-26,meeting_room,11,187.78575387931727,True
5972,554,San Francisco,2024-04-05,2024-04-24,photo_studio,9,293.96550970180624,False
5973,313,Chicago,2024-04-05,2024-04-29,meeting_room,8,104.42501411483018,True
5974,954,Miami,2024-04-05,2024-05-02,meeting_room,11,125.3147009039152,False
5975,718,New York,2024-04-05,2024-04-24,photo_studio,16,337.19936755973424,True
5976,1114,New York,2024-04-05,2024-04-23,photo_studio,18,193.48530753893112,False
5977,883,New York,2024-04-05,2024-05-03,event_space,45,272.3824430510799,False
5978,959,Chicago,2024-04-05,2024-04-29,rooftop,66,89.85441519980643,False
5979,783,San Francisco,2024-04-05,2024-05-04,rooftop,104,270.7554822622691,False
5980,1743,Los Angeles,2024-04-05,2024-04-24,rooftop,60,189.26386021519568,True
5981,989,San Francisco,2024-04-05,2024-04-15,rooftop,78,216.07555808875256,False
5982,378,San Francisco,2024-04-05,2024-04-22,photo_studio,10,215.0485357492086,False
5983,565,New York,2024-04-05,2024-04-12,meeting_room,11,296.4338493308591,True
5984,1743,Los Angeles,2024-04-05,2024-04-11,workshop_space,39,197.6127312274827,False
5985,747,New York,2024-04-05,2024-04-21,event_space,50,370.5898034651545,True
5986,853,Chicago,2024-04-05,2024-04-09,rooftop,79,131.50059243422766,True
5987,1415,San Francisco,2024-04-05,2024-04-22,workshop_space,18,266.2874415858292,False
5988,1510,Chicago,2024-04-05,2024-04-20,event_space,66,115.84710302173595,False
5989,1222,Austin,2024-04-05,2024-05-02,photo_studio,22,173.8682003681544,False
5990,1281,Miami,2024-04-05,2024-04-13,photo_studio,9,92.40476652565225,False
5991,1641,Miami,2024-04-05,2024-04-16,meeting_room,14,218.80832376030273,True
5992,393,Los Angeles,2024-04-05,2024-04-13,event_space,56,226.77308770075996,True
5993,1330,New York,2024-04-05,2024-04-21,meeting_room,9,250.73713798148543,True
5994,1820,Chicago,2024-04-05,2024-04-30,meeting_room,13,90.33274970024188,True
5995,608,Miami,2024-04-05,2024-04-30,photo_studio,10,130.71905282953145,False
5996,1085,San Francisco,2024-04-05,2024-04-21,rooftop,58,271.47497187970043,True
5997,1673,Austin,2024-04-05,2024-04-20,meeting_room,12,117.96260168750237,True
5998,604,San Francisco,2024-04-05,2024-05-01,meeting_room,9,174.08070709601895,True
5999,971,Chicago,2024-04-05,2024-05-03,workshop_space,39,129.4391132279589,True
6000,1505,San Francisco,2024-04-05,2024-04-24,photo_studio,17,290.66532469271027,True
6001,1581,Austin,2024-04-06,2024-05-03,event_space,30,191.05901369722994,False
6002,1308,Los Angeles,2024-04-06,2024-04-14,photo_studio,14,131.95044220520472,False
6003,1232,Austin,2024-04-06,2024-04-30,event_space,40,131.3389953555308,True
6004,882,New York,2024-04-06,2024-04-20,rooftop,86,174.46829794827477,False
6005,718,Austin,2024-04-06,2024-04-23,event_space,73,145.35153645480298,True
6006,953,Miami,2024-04-06,2024-04-29,workshop_space,21,145.27716441986442,True
6007,803,Chicago,2024-04-06,2024-04-08,workshop_space,24,174.9316625167371,True
6008,1443,Los Angeles,2024-04-06,2024-04-19,photo_studio,18,225.59259189330615,True
6009,420,Chicago,2024-04-06,2024-04-11,meeting_room,7,130.37185363794154,False
6010,489,Austin,2024-04-06,2024-05-01,photo_studio,20,96.60880441566984,False
6011,1728,San Francisco,2024-04-06,2024-05-04,meeting_room,5,275.44357566918166,False
6012,668,Miami,2024-04-06,2024-04-11,event_space,51,213.75550717273182,False
6013,1598,San Francisco,2024-04-06,2024-05-02,event_space,25,235.1705175374102,True
6014,1145,Chicago,2024-04-06,2024-04-11,meeting_room,11,166.3764632796025,True
6015,996,Austin,2024-04-06,2024-04-19,event_space,58,169.6929279014933,True
6016,1401,Austin,2024-04-06,2024-05-06,photo_studio,21,125.34003309608006,False
6017,924,Austin,2024-04-06,2024-04-12,photo_studio,14,166.80068684109992,False
6018,1129,Miami,2024-04-06,2024-04-18,photo_studio,7,178.35793856873528,False
6019,1561,Chicago,2024-04-06,2024-05-04,meeting_room,10,119.94124449213389,False
6020,1505,San Francisco,2024-04-06,2024-04-13,event_space,29,298.35785490428333,False
6021,1468,Austin,2024-04-06,2024-04-09,meeting_room,12,194.17069728420776,False
6022,1319,Austin,2024-04-06,2024-04-23,meeting_room,14,106.75042611911707,False
6023,771,San Francisco,2024-04-06,2024-04-18,rooftop,112,190.51636154485766,False
6024,1272,Chicago,2024-04-06,2024-04-23,photo_studio,20,82.23765994932567,False
